region,code,reg_pcn,ctryname,year,surveyid_year,timewp,fieldwork,survname,link,altname,survey_time,wbint_link,wbext_link,alt_link,pip_meta,surv_title,surv_producer,survey_coverage,datatype,use_imputed,use_microdata,use_bin,use_groupdata,rep_year,comparability,comp_note,preferable,display_cp,fieldwork_range,ref_year,newref,ref_year_des,wf_baseprice,wf_baseprice_note,wf_baseprice_des,wf_spatial_des,wf_spatial_var,cpi_replication,cpi_domain,cpi_domain_var,wf_currency_des,ppp_replication,ppp_domain,ppp_domain_var,wf_add_temp_des,wf_add_temp_var,wf_add_spatial_des,wf_add_spatial_var,tosplit,tosplit_var,inpovcal,oth_welfare1_type,oth_welfare1_var,gdp_domain,pce_domain,pop_domain,Note
ECA,SRB,ECA,Serbia,2002,2002,,,LSMS,SRB_2002_LSMS,,2002,6685,,,0,Living Standards Measurement Survey 2002,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2002,0,,,0,,2002,,,2002,,-9,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,SRB,ECA,Serbia,2003,2003,,,HBS,SRB_2003_HBS,,2003,4466,,,1,Household Budget Survey 2003,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2003,1,,,0,,2003,,,2003,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2004,2004,,,HBS,SRB_2004_HBS,,2004,4467,,,1,Household Budget Survey 2004,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2004,1,,,0,,2004,,,2004,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2005,2005,,,HBS,SRB_2005_HBS,,2005,4468,,,1,Household Budget Survey 2005,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2005,1,,,0,,2005,,,2005,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2006,2006,,,HBS,SRB_2006_HBS,,2006,4469,,,1,Household Budget Survey 2006,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2006,1,,,0,,2006,,,2006,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2007,2007,,,HBS,SRB_2007_HBS,,2007,4470,,,1,Household Budget Survey 2007,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2007,1,,,0,,2007,,,2007,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2008,2008,,,HBS,SRB_2008_HBS,,2008,4471,,,1,Household Budget Survey 2008,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2008,1,,,0,,2008,,,2008,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2009,2009,,,HBS,SRB_2009_HBS,,2009,4472,,,1,Household Budget Survey 2009,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2009,1,,,0,,2009,,,2009,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2010,2010,,,HBS,SRB_2010_HBS,,2010,4473,,,1,Household Budget Survey 2010,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2010,1,,,0,,2010,,,2010,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2013,2013,,,HBS,SRB_2013_HBS,,2013,7322,,,1,Household Budget Survey 2013,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2013,1,,,0,,2013,,,2013,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2015,2015,,,HBS,SRB_2015_HBS,,2015,9107,,,1,Household Budget Survey 2015,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2015,1,,,0,,2015,,,2015,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2018,2018,,,HBS,SRB_2018_HBS,,2018,,,,0,Household Budget Survey 2018,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2018,1,,,0,,2018,,,2018,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated Jan 16 2020
ECA,SRB,ECA,Serbia,2019,2019,,,HBS,SRB_2019_HBS,,2019,,,,0,Household Budget Survey 2019,Statistical Office of the Republic of Serbia,N,c,0,1,0,0,2019,1,,,0,,2019,x,,2019,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Nov 30 2021
ECA,SRB,ECA,Serbia,2013,2013,,,EU-SILC,SRB_2013_EU-SILC,,2013,8399,,,1,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia,N,i,0,1,0,0,2012,2,,2i,1,,2012,,,2012,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2014,2014,,,EU-SILC,SRB_2014_EU-SILC,,2014,,,,1,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia,N,i,0,1,0,0,2013,2,,2i,1,,2013,,,2013,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2015,2015,,,EU-SILC,SRB_2015_EU-SILC,,2015,,,,1,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia,N,i,0,1,0,0,2014,2,,2i,1,,2014,,,2014,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2016,2016,,,EU-SILC,SRB_2016_EU-SILC,,2016,,,,1,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia,N,i,0,1,0,0,2015,2,,2i,1,,2015,,,2015,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SRB,ECA,Serbia,2017,2017,,,EU-SILC,SRB_2017_EU-SILC,,2017,,,,1,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia,N,i,0,1,0,0,2016,2,,2i,1,,2016,,0,2016,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Dec 26 2018
ECA,SRB,ECA,Serbia,2018,2018,,,EU-SILC,SRB_2018_EU-SILC,,2018,,,,1,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia,N,i,0,1,0,0,2017,2,,2i,1,,2017,,0,2017,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Dec 10 2019
ECA,SRB,ECA,Serbia,2019,2019,,,EU-SILC,SRB_2019_EU-SILC,,2019,,,,0,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia,N,i,0,1,0,0,2018,2,,2i,1,,2018,x,0,2018,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Dec 07 2020
ECA,SRB,ECA,Serbia,2020,2020,,,EU-SILC,SRB_2020_EU-SILC,,2020,,,,0,European Union Statistics on Income and Living Conditions 2020 - Cross-Sectional User Database,Statistical Office of the Republic of Serbia,N,i,0,1,0,0,2019,2,,2i,1,,2019,x,0,2019,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Nov 30 2021
ECA,SVK,ECA,Slovak Republic,1992,1992,,,MC-LIS,SVK_1992_MC-LIS,,1992,,,,0,Microcensus,Statistical Office of the Slovak Republic,N,I,0,0,1,0,1992,0,,,0,,1992,,,1992,,-9,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,SVK,ECA,Slovak Republic,1996,1996,,,MC-LIS,SVK_1996_MC-LIS,,1996,,,,0,Slovak Microcensus,Statistical Office of the Slovak Republic,N,I,0,0,1,0,1996,0,,,0,,1996,,,1996,,-9,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,SVK,ECA,Slovak Republic,2004,2004,,,HBS,SVK_2004_HBS,,2004,4540,,,1,Household Budget Survey 2004,Statistical Office of the Slovak Republic,N,c,0,1,0,0,2004,1,,,0,,2004,,,2004,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2005,2005,,,EU-SILC,SVK_2005_EU-SILC,,2005,6397,,,0,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2004,2,,2i,1,,2004,,,2004,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2005,2005,,,HBS,SVK_2005_HBS,,2005,4541,,,1,Household Budget Survey 2005,Statistical Office of the Slovak Republic,N,c,0,1,0,0,2005,1,,,0,,2005,,,2005,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2006,2006,,,EU-SILC,SVK_2006_EU-SILC,,2006,6398,,,0,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2005,2,,2i,1,,2005,,,2005,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2006,2006,,,HBS,SVK_2006_HBS,,2006,4542,,,1,Household Budget Survey 2006,Statistical Office of the Slovak Republic,N,c,0,1,0,0,2006,1,,,0,,2006,,,2006,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2007,2007,,,EU-SILC,SVK_2007_EU-SILC,,2007,6399,,,0,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2006,2,,2i,1,,2006,,,2006,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2007,2007,,,HBS,SVK_2007_HBS,,2007,4543,,,1,Household Budget Survey 2007,Statistical Office of the Slovak Republic,N,c,0,1,0,0,2007,1,,,0,,2007,,,2007,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2008,2008,,,EU-SILC,SVK_2008_EU-SILC,,2008,6400,,,1,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2007,2,,2i,1,,2007,,,2007,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2008,2008,,,HBS,SVK_2008_HBS,,2008,4544,,,1,Household Budget Survey 2008,Statistical Office of the Slovak Republic,N,c,0,1,0,0,2008,1,,,0,,2008,,,2008,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2009,2009,,,EU-SILC,SVK_2009_EU-SILC,,2009,6401,,,1,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2008,2,,2i,1,,2008,,,2008,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2009,2009,,,HBS,SVK_2009_HBS,,2009,4545,,,1,Household Budget Survey 2009,Statistical Office of the Slovak Republic,N,c,0,1,0,0,2009,1,,,0,,2009,,,2009,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2010,2010,,,EU-SILC,SVK_2010_EU-SILC,,2010,6402,,,1,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2009,2,,2i,1,,2009,,,2009,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2011,2011,,,EU-SILC,SVK_2011_EU-SILC,,2011,6403,,,1,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2010,2,,2i,1,,2010,,,2010,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2012,2012,,,EU-SILC,SVK_2012_EU-SILC,,2012,6404,,,1,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2011,2,,2i,1,,2011,,,2011,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2013,2013,,,EU-SILC,SVK_2013_EU-SILC,,2013,8381,,,1,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2012,2,,2i,1,,2012,,,2012,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2014,2014,,,EU-SILC,SVK_2014_EU-SILC,,2014,,,,1,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2013,2,,2i,1,,2013,,,2013,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2015,2015,,,EU-SILC,SVK_2015_EU-SILC,,2015,,,,1,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2014,2,,2i,1,,2014,,,2014,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2016,2016,,,EU-SILC,SVK_2016_EU-SILC,,2016,,,,1,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2015,2,,2i,1,,2015,,,2015,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVK,ECA,Slovak Republic,2017,2017,,,EU-SILC,SVK_2017_EU-SILC,,2017,,,,1,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2016,2,,2i,1,,2016,,0,2016,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Dec 26 2018
ECA,SVK,ECA,Slovak Republic,2018,2018,,,EU-SILC,SVK_2018_EU-SILC,,2018,,,,0,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2017,2,,2i,1,,2017,x,0,2017,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Dec 07 2020
ECA,SVK,ECA,Slovak Republic,2019,2019,,,EU-SILC,SVK_2019_EU-SILC,,2019,,,,0,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2018,2,,2i,1,,2018,,0,2018,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Dec 07 2020
ECA,SVK,ECA,Slovak Republic,2020,2020,,,EU-SILC,SVK_2020_EU-SILC,,2020,,,,0,European Union Statistics on Income and Living Conditions 2020 - Cross-Sectional User Database,Statistical Office of the Slovak Republic,N,i,0,1,0,0,2019,2,,2i,1,,2019,x,0,2019,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Nov 30 2021
ECA,SVN,ECA,Slovenia,1987,1987,,,IES,SVN_1987_IES,,1987,,,,1,Income and Expenditure Survey,Statistical Office of the Republic of Slovenia,N,I,0,0,0,1,1987,0,,,0,,1987,,,1987,,-9,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,SVN,ECA,Slovenia,1993,1993,,,IES,SVN_1993_IES,,1993,,,,1,Income and Expenditure Survey,Statistical Office of the Republic of Slovenia,N,I,0,0,0,1,1993,0,,,0,,1993,,,1993,,-9,-9,,1,1,,2,1,1,,0,,1,.00417293,,,1,,,1,1,1,povcalnet
ECA,SVN,ECA,Slovenia,1997,1997,,,HBS-LIS,SVN_1997_HBS-LIS,,1997,,,,0,Household Budget Survey,Statistical Office of the Republic of Slovenia,N,I,0,0,1,0,1997,1,,,0,,1997,,0,1997,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SVN,ECA,Slovenia,1999,1999,,,HBS-LIS,SVN_1999_HBS-LIS,,1999,,,,0,Household Budget Survey,Statistical Office of the Republic of Slovenia,N,I,0,0,1,0,1999,1,,,0,,1999,,0,1999,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SVN,ECA,Slovenia,1998,1998,,,HBS,SVN_1998_HBS,,1998,,,,1,Household Budget Survey,Statistical Office of the Republic of Slovenia,N,C,0,0,0,1,1998,2,,,0,,1998,,,1998,,-9,-9,,1,1,,2,1,1,,0,,1,.00417293,,,1,,,1,1,1,povcalnet
ECA,SVN,ECA,Slovenia,2002,2002,,,HBS,SVN_2002_HBS,,2002,4495,,,1,Household Budget Survey,Statistical Office of the Republic of Slovenia,N,c,0,1,0,0,2002,2,,,0,,2002,,,2002,,-9,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,SVN,ECA,Slovenia,2003,2003,,,HBS,SVN_2003_HBS,,2003,4497,,,1,Household Budget Survey,Statistical Office of the Republic of Slovenia,N,c,0,1,0,0,2003,2,,,0,,2003,,,2003,,-9,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,SVN,ECA,Slovenia,2005,2005,,,EU-SILC,SVN_2005_EU-SILC,,2005,6406,,,0,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2004,3,,3i,1,,2004,,,2004,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2006,2006,,,EU-SILC,SVN_2006_EU-SILC,,2006,6407,,,0,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2005,3,,3i,1,,2005,,,2005,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2007,2007,,,EU-SILC,SVN_2007_EU-SILC,,2007,6408,,,0,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2006,3,,3i,1,,2006,,,2006,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2008,2008,,,EU-SILC,SVN_2008_EU-SILC,,2008,6409,,,1,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2007,3,,3i,1,,2007,,,2007,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2009,2009,,,EU-SILC,SVN_2009_EU-SILC,,2009,6410,,,1,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2008,3,,3i,1,,2008,,,2008,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2010,2010,,,EU-SILC,SVN_2010_EU-SILC,,2010,6411,,,1,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2009,3,,3i,1,,2009,,,2009,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2011,2011,,,EU-SILC,SVN_2011_EU-SILC,,2011,6412,,,1,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2010,3,,3i,1,,2010,,,2010,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2012,2012,,,EU-SILC,SVN_2012_EU-SILC,,2012,6413,,,1,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2011,3,,3i,1,,2011,,,2011,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2013,2013,,,EU-SILC,SVN_2013_EU-SILC,,2013,8382,,,1,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2012,3,,3i,1,,2012,,,2012,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2014,2014,,,EU-SILC,SVN_2014_EU-SILC,,2014,,,,1,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2013,3,,3i,1,,2013,,,2013,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2015,2015,,,EU-SILC,SVN_2015_EU-SILC,,2015,,,,1,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2014,3,,3i,1,,2014,,,2014,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2016,2016,,,EU-SILC,SVN_2016_EU-SILC,,2016,,,,1,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2015,3,,3i,1,,2015,,,2015,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SVN,ECA,Slovenia,2017,2017,,,EU-SILC,SVN_2017_EU-SILC,,2017,,,,1,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2016,3,,3i,1,,2016,,0,2016,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Dec 26 2018
ECA,SVN,ECA,Slovenia,2018,2018,,,EU-SILC,SVN_2018_EU-SILC,,2018,,,,0,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2017,3,,3i,1,,2017,,0,2017,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Dec 10 2019
ECA,SVN,ECA,Slovenia,2019,2019,,,EU-SILC,SVN_2019_EU-SILC,,2019,,,,0,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2018,3,,3i,1,,2018,,0,2018,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Dec 07 2020
ECA,SVN,ECA,Slovenia,2020,2020,,,EU-SILC,SVN_2020_EU-SILC,,2020,,,,0,European Union Statistics on Income and Living Conditions 2020 - Cross-Sectional User Database,Statistical Office of the Republic of Slovenia,N,i,0,1,0,0,2019,3,,3i,1,,2019,x,0,2019,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Nov 30 2021
ECA,SWE,OHI,Sweden,1967,1967,,,LLS-RD-LIS,SWE_1967_LLS-RD-LIS,,1967,,,,0,"Income from Register Data, Demographics from the Level of Living Survey",Statistics Sweden,N,I,0,0,1,0,1967,0,,,1,,1967,,0,1967,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SWE,OHI,Sweden,1975,1975,,,HIS-LIS,SWE_1975_HIS-LIS,,1975,,,,0,Income Distribution Survey (HINK),Statistics Sweden,N,I,0,0,1,0,1975,1,,,1,,1975,,0,1975,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SWE,OHI,Sweden,1981,1981,,,HIS-LIS,SWE_1981_HIS-LIS,,1981,,,,0,Income Distribution Survey (HINK),Statistics Sweden,N,I,0,0,1,0,1981,1,,,1,,1981,,0,1981,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SWE,OHI,Sweden,1987,1987,,,HIS-LIS,SWE_1987_HIS-LIS,,1987,,,,0,Income Distribution Survey (HINK),Statistics Sweden,N,I,0,0,1,0,1987,1,,,1,,1987,,0,1987,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SWE,OHI,Sweden,1992,1992,,,HIS-LIS,SWE_1992_HIS-LIS,,1992,,,,0,Income Distribution Survey (HINK),Statistics Sweden,N,I,0,0,1,0,1992,1,,,1,,1992,,0,1992,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SWE,OHI,Sweden,1995,1995,,,HIS-LIS,SWE_1995_HIS-LIS,,1995,,,,0,Income Distribution Survey (HINK),Statistics Sweden,N,I,0,0,1,0,1995,1,,,1,,1995,,0,1995,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SWE,OHI,Sweden,2000,2000,,,HIS-LIS,SWE_2000_HIS-LIS,,2000,,,,0,Income Distribution Survey (HINK),Statistics Sweden,N,I,0,0,1,0,2000,1,,,1,,2000,,0,2000,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet Jan 7 2020
ECA,SWE,OHI,Sweden,2004,2004,,,EU-SILC,SWE_2004_EU-SILC,,2004,8383,,,1,European Union Statistics on Income and Living Conditions 2004 - Cross-Sectional User Database,Statistics Sweden,N,i,0,1,0,0,2003,2,,,1,,2003,,,2003,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SWE,OHI,Sweden,2005,2005,,,EU-SILC,SWE_2005_EU-SILC,,2005,6414,,,0,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistics Sweden,N,i,0,1,0,0,2004,2,,,1,,2004,,,2004,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SWE,OHI,Sweden,2006,2006,,,EU-SILC,SWE_2006_EU-SILC,,2006,6415,,,0,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Statistics Sweden,N,i,0,1,0,0,2005,2,,,1,,2005,,,2005,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SWE,OHI,Sweden,2007,2007,,,EU-SILC,SWE_2007_EU-SILC,,2007,6416,,,0,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Statistics Sweden,N,i,0,1,0,0,2006,2,,,1,,2006,,,2006,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,SWE,OHI,Sweden,2008,2008,,,EU-SILC,SWE_2008_EU-SILC,,2008,6417,,,1,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Statistics Sweden,N,i,0,1,0,0,2007,2,,,1,,2007,,,2007,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
